Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,dominant_engagement_type
Twitter,#Comedy,Tweet,Japan,4336145,295452,2342,22411,Medium,0.06813702032565792,0.0005401110894584937,0.005168415724105167,Likes
Instagram,#Viral,Shorts,Japan,4316287,188239,34891,39029,Medium,0.043611326123587243,0.008083568122323654,0.00904226248161904,Likes
Twitter,#Gaming,Tweet,Japan,1516746,272088,48475,36816,Medium,0.1793892978784846,0.03195986671466416,0.024273016048830854,Likes
TikTok,#Fitness,Post,USA,4497673,460735,96637,47633,Medium,0.10243852765641255,0.02148599953798331,0.01059058762164346,Likes
YouTube,#Dance,Live Stream,UK,1200639,381211,2574,40242,Medium,0.3175067609831098,0.0021438583954044473,0.033517152116497965,Likes
YouTube,#Viral,Tweet,USA,3115115,81186,14964,1885,Low,0.026061959189307617,0.0048036749847116395,0.00060511409691135,Likes
Twitter,#Dance,Tweet,India,89968,450376,40577,19844,Medium,5.005957673839587,0.45101591677040725,0.22056731282233683,Likes
TikTok,#Dance,Tweet,Japan,2177828,478703,86167,17109,Medium,0.21980753300995304,0.03956556716141036,0.00785599230058572,Likes
Twitter,#Viral,Shorts,India,306511,404600,32664,35337,Medium,1.3200178786405707,0.10656713788412162,0.11528786895086962,Likes
Instagram,#Music,Reel,UK,4422912,199110,95413,32057,Low,0.04501785249175204,0.021572439153209468,0.007247939818834289,Likes
Instagram,#Tech,Post,UK,4326885,300734,1870,1496,Medium,0.06950358052039747,0.00043218158097569037,0.0003457452647805523,Likes
YouTube,#Music,Live Stream,Germany,4732360,84552,21664,36363,Medium,0.01786677260394391,0.004577842767667718,0.007683904014064864,Likes
YouTube,#Gaming,Video,Japan,2510808,348707,17968,46925,High,0.13888238367887948,0.007156262047914456,0.018689202838289506,Likes
Instagram,#Education,Video,USA,2710672,252420,23167,5670,Low,0.09312082022465278,0.00854658918526476,0.0020917322346635818,Likes
TikTok,#Fitness,Shorts,Australia,4096796,365062,58371,48138,Medium,0.08910914773398529,0.01424796353052483,0.011750157928293233,Likes
YouTube,#Gaming,Live Stream,UK,940184,131729,1559,12135,Low,0.1401098082928448,0.0016581860571973147,0.012907047982097122,Likes
Twitter,#Viral,Shorts,USA,2184148,326178,46185,1902,High,0.14933878107161236,0.02114554508210982,0.0008708201092599952,Likes
Instagram,#Challenge,Shorts,Australia,1498512,205870,16834,34865,Medium,0.13738295055361585,0.0112338106067886,0.02326641361564005,Likes
Instagram,#Dance,Video,Germany,4300552,428951,18627,12148,Low,0.09974324226285369,0.004331304446498961,0.0028247536595302184,Likes
YouTube,#Challenge,Reel,Japan,3267055,133930,81976,22080,Low,0.04099410631287199,0.025091711036392104,0.006758380253775954,Likes
TikTok,#Fitness,Post,Canada,2095875,78244,43598,16006,Low,0.037332379077950735,0.020801813085226935,0.00763690582692193,Likes
YouTube,#Education,Shorts,USA,1465227,158579,8809,33511,High,0.10822828135162675,0.006012037725212544,0.022870858918106203,Likes
YouTube,#Viral,Reel,Japan,1715566,326676,69635,19235,Low,0.19041878890115566,0.04059010262502288,0.011212043139115604,Likes
Instagram,#Fitness,Reel,Brazil,4708687,133736,49028,3765,Medium,0.02840197277924823,0.010412244432471303,0.0007995859567645928,Likes
YouTube,#Challenge,Tweet,UK,1091635,198291,5604,31314,Medium,0.18164587980414698,0.0051335840276282825,0.02868541224859958,Likes
TikTok,#Dance,Reel,UK,1111002,266261,22269,39363,Low,0.2396584344582638,0.02004406832750976,0.03543017924360172,Likes
YouTube,#Comedy,Post,Japan,869375,123390,59716,46989,Low,0.1419295470884256,0.06868842559309848,0.054049173256649895,Likes
Twitter,#Gaming,Video,Japan,2551247,384714,36284,18974,High,0.15079449382988006,0.014222064739321595,0.007437147402819092,Likes
YouTube,#Viral,Shorts,India,920528,400658,58158,26810,High,0.43524803156449343,0.06317895816314116,0.029124589366102932,Likes
YouTube,#Viral,Shorts,Japan,2846948,55585,27235,29699,Medium,0.019524417024827993,0.009566384774151126,0.010431873009271684,Likes
Instagram,#Fashion,Shorts,UK,2801638,111973,60593,35663,Medium,0.03996697646162709,0.021627704935469894,0.012729339050940914,Likes
TikTok,#Dance,Video,Canada,1556267,56055,12612,20474,Low,0.03601888364914247,0.00810400785983382,0.013155840225359787,Likes
TikTok,#Viral,Post,Brazil,1828433,126683,82181,48618,Low,0.06928501071682693,0.044946136938022886,0.02658998169470798,Likes
YouTube,#Dance,Post,UK,3988715,211316,4804,33837,Medium,0.05297846549577997,0.0012043979075968075,0.008483183180548122,Likes
TikTok,#Fashion,Video,Canada,3290858,250085,41283,20251,High,0.0759938593521811,0.012544752766603724,0.006153714320095246,Likes
YouTube,#Viral,Tweet,USA,3703315,449350,54600,26510,Medium,0.12133723434274427,0.01474354733529284,0.00715845127946178,Likes
TikTok,#Education,Post,Canada,506215,303740,98918,36904,Medium,0.6000217298973756,0.1954070898728801,0.0729018302499926,Likes
YouTube,#Fitness,Post,Canada,762333,406861,79834,13785,Medium,0.5337050868846029,0.10472326398043899,0.01808264892114076,Likes
Twitter,#Dance,Post,Brazil,3252738,420498,5811,2661,High,0.1292750907081972,0.0017864949467187336,0.0008180800298087334,Likes
Instagram,#Fashion,Tweet,Germany,4080585,203708,22677,23693,Medium,0.04992127354288662,0.0055572914177746575,0.005806275325719229,Likes
TikTok,#Comedy,Tweet,Germany,1450112,409512,91982,9118,Medium,0.2824002559802277,0.06343096257392533,0.006287790184482302,Likes
Twitter,#Gaming,Post,UK,2512592,418988,4122,18706,Low,0.16675528697058656,0.001640536943522864,0.0074449015200239435,Likes
TikTok,#Fitness,Video,Japan,3714148,291659,27722,28024,High,0.07852648844364844,0.007463892122769475,0.007545202829827998,Likes
Twitter,#Challenge,Tweet,USA,2276898,337038,56049,13735,Medium,0.14802507622212327,0.024616385977764485,0.006032329950660943,Likes
YouTube,#Challenge,Shorts,Australia,342675,493624,4168,35727,Low,1.4405019333187423,0.012163128328591231,0.10425913766688553,Likes
Instagram,#Fitness,Post,Australia,2787914,198350,96753,45466,Medium,0.07114638399893254,0.034704442102589966,0.016308250541444247,Likes
Instagram,#Comedy,Tweet,USA,893271,69359,66059,43386,Medium,0.0776460894846021,0.07395180186080148,0.04856980692309501,Likes
YouTube,#Dance,Post,Japan,2061951,381908,33698,25476,High,0.1852168165004891,0.016342774391825993,0.012355288753224494,Likes
Twitter,#Music,Reel,Canada,3823345,32222,64447,44453,High,0.008427698782087413,0.01685618221740387,0.01162672999690062,Shares
Twitter,#Fitness,Live Stream,USA,4330038,118835,19134,27781,High,0.027444331897318222,0.004418898864167012,0.006415879029237157,Likes
YouTube,#Fitness,Video,Canada,2714016,86422,85827,36320,High,0.031842848384092064,0.031623616073007677,0.013382382417789726,Likes
Instagram,#Music,Tweet,Canada,4588770,448601,52948,32818,Medium,0.097760619948265,0.011538604026787134,0.007151807564990183,Likes
Instagram,#Tech,Video,Canada,485489,265199,14446,34447,Low,0.54625130538488,0.02975556603754153,0.07095320388309519,Likes
YouTube,#Education,Post,UK,2688752,472554,2742,14495,Low,0.17575217052372252,0.0010198039834094033,0.005390976929073414,Likes
YouTube,#Comedy,Post,Brazil,2417512,154294,98184,18043,Medium,0.06382346809447068,0.04061365569229853,0.007463458299276281,Likes
TikTok,#Comedy,Tweet,Japan,1612356,488560,75088,11999,Low,0.303010005234576,0.046570360391873754,0.007441904889490906,Likes
Instagram,#Dance,Shorts,Japan,242459,366128,20712,22677,Medium,1.5100614949331639,0.08542475222614958,0.0935292152487637,Likes
Twitter,#Dance,Live Stream,UK,4041579,326486,69020,47705,High,0.08078179345250952,0.017077483825009978,0.011803554996698072,Likes
Twitter,#Dance,Post,Canada,2214561,156292,18753,3643,Medium,0.07057470984091203,0.008468044005109816,0.001645021293159231,Likes
YouTube,#Dance,Post,UK,2524440,262085,98352,37571,High,0.10381906482229722,0.038959927746351666,0.01488290472342381,Likes
Instagram,#Viral,Reel,Canada,4675636,328475,4510,45120,Low,0.07025247474354292,0.0009645746589341,0.009650024082285276,Likes
YouTube,#Tech,Live Stream,UK,1093553,43035,52724,29091,Low,0.03935337381910159,0.04821348393722115,0.02660227716443556,Shares
Twitter,#Music,Tweet,Australia,2860355,157614,70326,47778,Medium,0.055102950507891504,0.02458645867383594,0.016703521066441053,Likes
Twitter,#Fitness,Video,USA,4643597,200851,87149,35230,Low,0.04325332280126807,0.01876756316278092,0.007586791015671687,Likes
Twitter,#Challenge,Reel,Brazil,4889936,142520,56142,26214,High,0.0291455757294165,0.01148113185939448,0.005360806358201825,Likes
TikTok,#Education,Reel,Japan,1483481,353517,41615,11414,Low,0.23830234428347918,0.028052263561178067,0.007694065512129916,Likes
Instagram,#Dance,Tweet,Germany,734933,421895,50675,12150,Medium,0.574059131920869,0.06895186363927051,0.016532119254408225,Likes
YouTube,#Fashion,Reel,Japan,4485712,464196,67958,45876,High,0.10348323744368787,0.015149880331149213,0.010227138969242787,Likes
Twitter,#Comedy,Shorts,UK,1165962,105888,48384,47511,High,0.09081599571855686,0.04149706422679298,0.04074832627478425,Likes
Twitter,#Gaming,Tweet,India,791211,251591,9900,36509,High,0.3179821817441871,0.012512465069368348,0.046143190628037276,Likes
YouTube,#Dance,Post,UK,755921,275570,36739,37643,High,0.36454867638284955,0.04860163958932216,0.04979753175265669,Likes
Instagram,#Fitness,Tweet,India,1966067,136472,63614,18304,Medium,0.06941370767120347,0.03235596752297862,0.009309957392092946,Likes
Twitter,#Fashion,Tweet,Germany,3275624,455318,72364,39134,Medium,0.13900191230739548,0.022091668640845226,0.011947036656221837,Likes
Twitter,#Comedy,Live Stream,India,4914869,200375,2393,37178,Medium,0.040769143592636954,0.0004868898845523655,0.007564392865811886,Likes
Twitter,#Music,Tweet,Japan,694970,180020,88660,5645,High,0.2590327640042016,0.12757385210872413,0.008122652776378837,Likes
YouTube,#Comedy,Tweet,Australia,2507996,317525,50404,25462,High,0.1266050663557677,0.020097320729379153,0.010152328791592969,Likes
Twitter,#Dance,Reel,USA,2122512,277831,95870,1487,High,0.13089725758912082,0.04516817808332768,0.0007005849672463572,Likes
Twitter,#Dance,Reel,USA,4445772,159466,75212,24528,Low,0.03586913588910992,0.01691764669893103,0.005517152026689628,Likes
Instagram,#Education,Video,UK,495496,300566,97031,48197,Low,0.6065962187383954,0.19582600061352665,0.09727021005214977,Likes
TikTok,#Challenge,Post,Germany,1035819,94853,68842,31836,Low,0.09157294855568396,0.06646141845245164,0.030735099472012,Likes
Twitter,#Comedy,Tweet,USA,424447,50456,76836,13951,High,0.11887467693257345,0.1810261351829557,0.03286865026728897,Shares
TikTok,#Gaming,Shorts,Germany,3949831,495150,7915,2858,High,0.12535979387472526,0.0020038832041168343,0.0007235752618276579,Likes
Instagram,#Tech,Reel,Canada,70424,392371,44740,10705,Low,5.571552311711916,0.6352947858684539,0.15200783823696468,Likes
TikTok,#Fitness,Live Stream,India,4820393,44861,86973,46410,Medium,0.009306502602588628,0.01804271975334791,0.009627845696398614,Shares
TikTok,#Fashion,Reel,Canada,864256,437954,60063,46333,High,0.5067410582049763,0.0694967694757109,0.053610272882109004,Likes
Instagram,#Comedy,Reel,Germany,1853392,232747,87334,27858,Medium,0.1255789385084213,0.04712117026511391,0.015030819168314096,Likes
Twitter,#Challenge,Live Stream,Germany,4700334,65555,32126,13215,High,0.013946881221632335,0.0068348334394960015,0.00281150233153644,Likes
TikTok,#Education,Video,Brazil,4412697,108323,25130,6295,High,0.02454802584451187,0.005694929880750933,0.0014265652049075656,Likes
Instagram,#Education,Live Stream,Brazil,340950,127995,30856,14353,High,0.3754069511658601,0.09050007332453439,0.04209708168353131,Likes
TikTok,#Tech,Tweet,Japan,3763770,75074,87283,26590,Medium,0.019946489822704364,0.02319031184158437,0.007064724996479594,Shares
Twitter,#Dance,Tweet,Japan,394485,373829,36151,12167,Low,0.9476380597487863,0.09164100029151932,0.030842744337554025,Likes
Twitter,#Viral,Live Stream,Australia,4250412,138828,47483,35614,High,0.032662245448205965,0.011171387620776527,0.008378952440375191,Likes
Twitter,#Tech,Reel,UK,1722013,357734,70729,37238,High,0.20774175340139708,0.04107344137355525,0.02162469156736912,Likes
Twitter,#Comedy,Video,Brazil,1359747,471796,85070,14073,High,0.3469733707814763,0.06256310916663173,0.010349719469871968,Likes
YouTube,#Comedy,Tweet,Germany,3205182,109645,57308,13223,Medium,0.034208665841752514,0.01787979590550552,0.004125506757494582,Likes
Instagram,#Education,Video,India,1333000,426321,26174,27048,Medium,0.3198207051762941,0.019635408852213054,0.02029107276819205,Likes
Instagram,#Challenge,Post,UK,543708,19494,13359,8753,Low,0.035853803880023835,0.024570173696175153,0.01609871475130033,Likes
TikTok,#Fitness,Shorts,Australia,2337694,429342,49196,28304,Medium,0.183660479087511,0.021044670517184883,0.012107658230717964,Likes
TikTok,#Comedy,Shorts,Brazil,1423060,44643,79715,20950,High,0.03137112981884109,0.056016612089441066,0.014721796691636334,Shares
Twitter,#Comedy,Live Stream,Brazil,70463,81866,70328,42489,Low,1.16182961270454,0.9980841008756368,0.6029973177412259,Likes
TikTok,#Dance,Post,Brazil,245443,457409,42668,8442,Low,1.8636058066434977,0.17384076954730834,0.0343949511699254,Likes
TikTok,#Education,Tweet,Japan,2243003,67157,46609,10189,High,0.029940664368259873,0.020779731458228097,0.004542570830266389,Likes
YouTube,#Comedy,Post,India,567506,90799,30845,11229,Medium,0.1599965462920216,0.05435184826239722,0.019786574943701035,Likes
YouTube,#Music,Post,Japan,1345248,10364,16629,34324,Medium,0.0077041556649777585,0.012361289516877186,0.025514997978067985,Comments
Instagram,#Dance,Video,Canada,567122,489613,6414,13429,Low,0.8633292307475288,0.011309735824037862,0.0236792083537581,Likes
Twitter,#Fitness,Video,UK,4719001,143216,93614,38476,Low,0.030348796281246815,0.019837673270253597,0.008153420607454841,Likes
TikTok,#Gaming,Tweet,UK,1357286,485410,96395,177,High,0.3576328054662024,0.07102040395318304,0.0001304072980934011,Likes
Twitter,#Fashion,Tweet,India,2298278,202870,25710,3153,Low,0.08827043551737432,0.011186636255492155,0.0013718966983106483,Likes
TikTok,#Challenge,Post,Brazil,436487,440596,28677,23094,Medium,1.0094137969744803,0.0656995511893825,0.052908792243526154,Likes
YouTube,#Fashion,Post,Brazil,2824208,151603,30104,8914,High,0.05367982811464311,0.010659271555069598,0.003156283106626707,Likes
Twitter,#Gaming,Tweet,Germany,2517906,254149,3970,17586,Medium,0.10093665132852457,0.0015767069938274105,0.00698437511169996,Likes
TikTok,#Challenge,Tweet,Japan,1070510,29674,53802,4514,High,0.027719498183108985,0.05025828810566926,0.004216681768502863,Shares
TikTok,#Comedy,Tweet,UK,3369227,130484,70848,12010,Medium,0.03872817117991753,0.021027968729919355,0.003564615859958382,Likes
TikTok,#Fitness,Video,USA,2580238,118495,10621,34440,Medium,0.0459240581682775,0.00411628694717309,0.013347605918523795,Likes
TikTok,#Comedy,Live Stream,Japan,1094116,301730,23651,29582,High,0.2757751463281773,0.021616537917368908,0.027037352529347893,Likes
YouTube,#Music,Reel,UK,3107277,201634,7994,4367,High,0.06489089965265407,0.0025726705407982616,0.0014054105894003013,Likes
Instagram,#Tech,Video,Canada,3502729,423463,33243,17585,Medium,0.1208951648842945,0.009490600043566031,0.005020371259095408,Likes
YouTube,#Tech,Tweet,Brazil,3073848,306268,94923,45513,Medium,0.09963667689488875,0.030880837308806423,0.014806522638725141,Likes
TikTok,#Comedy,Tweet,Japan,2092377,158177,72216,47525,High,0.07559679732667679,0.03451385672849587,0.02271340203032245,Likes
YouTube,#Education,Post,USA,4530257,474798,91950,40024,High,0.1048059745837819,0.020296861745371177,0.008834818863477282,Likes
TikTok,#Tech,Live Stream,Japan,4297874,462449,15517,44021,Medium,0.10759947825366681,0.0036103896949980386,0.01024250594596305,Likes
TikTok,#Comedy,Post,Australia,2847461,439633,17966,47276,Medium,0.15439473973480233,0.006309480621508073,0.016602861285896452,Likes
Instagram,#Viral,Video,Canada,4096574,225112,53015,15291,Low,0.05495128368241364,0.012941301682820816,0.0037326312181837798,Likes
Twitter,#Fitness,Reel,Brazil,3708615,239914,45200,8352,Low,0.06469099650408576,0.012187838316999742,0.0022520536642385365,Likes
TikTok,#Music,Reel,India,4047898,375210,72728,40390,Medium,0.09269255302381631,0.017966855884214473,0.009978018220814852,Likes
Twitter,#Comedy,Reel,Brazil,2676484,97672,26461,49856,High,0.036492652300555505,0.0098864779314952,0.018627423141703816,Likes
Instagram,#Education,Video,Canada,961039,320162,73066,32,Low,0.33314152703480293,0.07602813205291356,3.3297295947406924e-05,Likes
Twitter,#Fashion,Tweet,Canada,3806052,336179,69578,32549,Medium,0.08832748475322985,0.018280885284804305,0.008551906279788085,Likes
TikTok,#Viral,Tweet,Australia,2277888,10022,63720,49788,Low,0.004399689536974601,0.027973280512474715,0.021857088671611596,Shares
Instagram,#Viral,Tweet,UK,3850711,419814,14656,45277,Low,0.1090224636437271,0.003806050363166698,0.011758088311483256,Likes
Twitter,#Tech,Shorts,Germany,1675122,177756,68407,36886,Medium,0.10611525608284053,0.04083702560171737,0.022019888700643895,Likes
Instagram,#Challenge,Video,Canada,121735,293092,98179,41884,Low,2.4076231157842853,0.8064977204583726,0.34405881628126667,Likes
Instagram,#Music,Reel,Australia,423362,110690,51877,22816,High,0.2614547361359782,0.12253579678856392,0.05389241358459191,Likes
Twitter,#Challenge,Shorts,Australia,2902262,99211,30845,37170,Medium,0.03418402611480287,0.01062791712119719,0.01280725172296643,Likes
YouTube,#Challenge,Post,Brazil,1670715,304208,67487,36984,High,0.18208252155514257,0.04039408277294452,0.02213663012542534,Likes
YouTube,#Fitness,Tweet,Brazil,3577708,6650,74312,12776,Low,0.0018587319032184852,0.02077083987849204,0.003571001322634491,Shares
Twitter,#Comedy,Post,Australia,4157406,52815,89361,25431,Medium,0.012703835035596717,0.021494412621716523,0.0061170354783728126,Shares
