Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,dominant_engagement_type
Instagram,#Viral,Shorts,Japan,4316287.0,188239.0,34891.0,39029.0,Medium,0.0436113261235872,0.0080835681223236,0.009042262481619,Likes
Twitter,#Gaming,Tweet,Japan,1516746.0,272088.0,48475.0,36816.0,Medium,0.1793892978784846,0.0319598667146641,0.0242730160488308,Likes
TikTok,#Fitness,Post,USA,4497673.0,460735.0,96637.0,47633.0,Medium,0.1024385276564125,0.0214859995379833,0.0105905876216434,Likes
YouTube,#Dance,Live Stream,UK,1200639.0,381211.0,2574.0,40242.0,Medium,0.3175067609831098,0.0021438583954044,0.0335171521164979,Likes
YouTube,#Viral,Tweet,USA,3115115.0,81186.0,14964.0,1885.0,Low,0.0260619591893076,0.0048036749847116,0.0006051140969113,Likes
TikTok,#Dance,Tweet,Japan,2177828.0,478703.0,86167.0,17109.0,Medium,0.219807533009953,0.0395655671614103,0.0078559923005857,Likes
Instagram,#Music,Reel,UK,4422912.0,199110.0,95413.0,32057.0,Low,0.045017852491752,0.0215724391532094,0.0072479398188342,Likes
Instagram,#Tech,Post,UK,4326885.0,300734.0,1870.0,1496.0,Medium,0.0695035805203974,0.0004321815809756,0.0003457452647805,Likes
YouTube,#Music,Live Stream,Germany,4732360.0,84552.0,21664.0,36363.0,Medium,0.0178667726039439,0.0045778427676677,0.0076839040140648,Likes
YouTube,#Gaming,Video,Japan,2510808.0,348707.0,17968.0,46925.0,High,0.1388823836788794,0.0071562620479144,0.0186892028382895,Likes
Instagram,#Education,Video,USA,2710672.0,252420.0,23167.0,5670.0,Low,0.0931208202246527,0.0085465891852647,0.0020917322346635,Likes
TikTok,#Fitness,Shorts,Australia,4096796.0,365062.0,58371.0,48138.0,Medium,0.0891091477339852,0.0142479635305248,0.0117501579282932,Likes
YouTube,#Gaming,Live Stream,UK,940184.0,131729.0,1559.0,12135.0,Low,0.1401098082928448,0.0016581860571973,0.0129070479820971,Likes
Twitter,#Viral,Shorts,USA,2184148.0,326178.0,46185.0,1902.0,High,0.1493387810716123,0.0211455450821098,0.0008708201092599,Likes
Instagram,#Challenge,Shorts,Australia,1498512.0,205870.0,16834.0,34865.0,Medium,0.1373829505536158,0.0112338106067886,0.02326641361564,Likes
Instagram,#Dance,Video,Germany,4300552.0,428951.0,18627.0,12148.0,Low,0.0997432422628536,0.0043313044464989,0.0028247536595302,Likes
YouTube,#Challenge,Reel,Japan,3267055.0,133930.0,81976.0,22080.0,Low,0.0409941063128719,0.0250917110363921,0.0067583802537759,Likes
TikTok,#Fitness,Post,Canada,2095875.0,78244.0,43598.0,16006.0,Low,0.0373323790779507,0.0208018130852269,0.0076369058269219,Likes
YouTube,#Education,Shorts,USA,1465227.0,158579.0,8809.0,33511.0,High,0.1082282813516267,0.0060120377252125,0.0228708589181062,Likes
YouTube,#Viral,Reel,Japan,1715566.0,326676.0,69635.0,19235.0,Low,0.1904187889011556,0.0405901026250228,0.0112120431391156,Likes
Instagram,#Fitness,Reel,Brazil,4708687.0,133736.0,49028.0,3765.0,Medium,0.0284019727792482,0.0104122444324713,0.0007995859567645,Likes
YouTube,#Challenge,Tweet,UK,1091635.0,198291.0,5604.0,31314.0,Medium,0.1816458798041469,0.0051335840276282,0.0286854122485995,Likes
TikTok,#Dance,Reel,UK,1111002.0,266261.0,22269.0,39363.0,Low,0.2396584344582638,0.0200440683275097,0.0354301792436017,Likes
YouTube,#Comedy,Post,Japan,869375.0,123390.0,59716.0,46989.0,Low,0.1419295470884256,0.0686884255930984,0.0540491732566498,Likes
Twitter,#Gaming,Video,Japan,2551247.0,384714.0,36284.0,18974.0,High,0.15079449382988,0.0142220647393215,0.007437147402819,Likes
YouTube,#Viral,Shorts,India,920528.0,400658.0,58158.0,26810.0,High,0.4352480315644934,0.0631789581631411,0.0291245893661029,Likes
YouTube,#Viral,Shorts,Japan,2846948.0,55585.0,27235.0,29699.0,Medium,0.0195244170248279,0.0095663847741511,0.0104318730092716,Likes
Instagram,#Fashion,Shorts,UK,2801638.0,111973.0,60593.0,35663.0,Medium,0.039966976461627,0.0216277049354698,0.0127293390509409,Likes
TikTok,#Dance,Video,Canada,1556267.0,56055.0,12612.0,20474.0,Low,0.0360188836491424,0.0081040078598338,0.0131558402253597,Likes
TikTok,#Viral,Post,Brazil,1828433.0,126683.0,82181.0,48618.0,Low,0.0692850107168269,0.0449461369380228,0.0265899816947079,Likes
YouTube,#Dance,Post,UK,3988715.0,211316.0,4804.0,33837.0,Medium,0.0529784654957799,0.0012043979075968,0.0084831831805481,Likes
TikTok,#Fashion,Video,Canada,3290858.0,250085.0,41283.0,20251.0,High,0.0759938593521811,0.0125447527666037,0.0061537143200952,Likes
YouTube,#Viral,Tweet,USA,3703315.0,449350.0,54600.0,26510.0,Medium,0.1213372343427442,0.0147435473352928,0.0071584512794617,Likes
Twitter,#Dance,Post,Brazil,3252738.0,420498.0,5811.0,2661.0,High,0.1292750907081972,0.0017864949467187,0.0008180800298087,Likes
Instagram,#Fashion,Tweet,Germany,4080585.0,203708.0,22677.0,23693.0,Medium,0.0499212735428866,0.0055572914177746,0.0058062753257192,Likes
TikTok,#Comedy,Tweet,Germany,1450112.0,409512.0,91982.0,9118.0,Medium,0.2824002559802277,0.0634309625739253,0.0062877901844823,Likes
Twitter,#Gaming,Post,UK,2512592.0,418988.0,4122.0,18706.0,Low,0.1667552869705865,0.0016405369435228,0.0074449015200239,Likes
TikTok,#Fitness,Video,Japan,3714148.0,291659.0,27722.0,28024.0,High,0.0785264884436484,0.0074638921227694,0.0075452028298279,Likes
Twitter,#Challenge,Tweet,USA,2276898.0,337038.0,56049.0,13735.0,Medium,0.1480250762221232,0.0246163859777644,0.0060323299506609,Likes
Instagram,#Fitness,Post,Australia,2787914.0,198350.0,96753.0,45466.0,Medium,0.0711463839989325,0.0347044421025899,0.0163082505414442,Likes
Instagram,#Comedy,Tweet,USA,893271.0,69359.0,66059.0,43386.0,Medium,0.0776460894846021,0.0739518018608014,0.048569806923095,Likes
YouTube,#Dance,Post,Japan,2061951.0,381908.0,33698.0,25476.0,High,0.1852168165004891,0.0163427743918259,0.0123552887532244,Likes
Twitter,#Music,Reel,Canada,3823345.0,32222.0,64447.0,44453.0,High,0.0084276987820874,0.0168561822174038,0.0116267299969006,Shares
Twitter,#Fitness,Live Stream,USA,4330038.0,118835.0,19134.0,27781.0,High,0.0274443318973182,0.004418898864167,0.0064158790292371,Likes
YouTube,#Fitness,Video,Canada,2714016.0,86422.0,85827.0,36320.0,High,0.031842848384092,0.0316236160730076,0.0133823824177897,Likes
Instagram,#Music,Tweet,Canada,4588770.0,448601.0,52948.0,32818.0,Medium,0.097760619948265,0.0115386040267871,0.0071518075649901,Likes
YouTube,#Education,Post,UK,2688752.0,472554.0,2742.0,14495.0,Low,0.1757521705237225,0.0010198039834094,0.0053909769290734,Likes
YouTube,#Comedy,Post,Brazil,2417512.0,154294.0,98184.0,18043.0,Medium,0.0638234680944706,0.0406136556922985,0.0074634582992762,Likes
TikTok,#Comedy,Tweet,Japan,1612356.0,488560.0,75088.0,11999.0,Low,0.303010005234576,0.0465703603918737,0.0074419048894909,Likes
Twitter,#Dance,Live Stream,UK,4041579.0,326486.0,69020.0,47705.0,High,0.0807817934525095,0.0170774838250099,0.011803554996698,Likes
Twitter,#Dance,Post,Canada,2214561.0,156292.0,18753.0,3643.0,Medium,0.070574709840912,0.0084680440051098,0.0016450212931592,Likes
YouTube,#Dance,Post,UK,2524440.0,262085.0,98352.0,37571.0,High,0.1038190648222972,0.0389599277463516,0.0148829047234238,Likes
Instagram,#Viral,Reel,Canada,4675636.0,328475.0,4510.0,45120.0,Low,0.0702524747435429,0.0009645746589341,0.0096500240822852,Likes
YouTube,#Tech,Live Stream,UK,1093553.0,43035.0,52724.0,29091.0,Low,0.0393533738191015,0.0482134839372211,0.0266022771644355,Shares
Twitter,#Music,Tweet,Australia,2860355.0,157614.0,70326.0,47778.0,Medium,0.0551029505078915,0.0245864586738359,0.016703521066441,Likes
Twitter,#Fitness,Video,USA,4643597.0,200851.0,87149.0,35230.0,Low,0.043253322801268,0.0187675631627809,0.0075867910156716,Likes
Twitter,#Challenge,Reel,Brazil,4889936.0,142520.0,56142.0,26214.0,High,0.0291455757294165,0.0114811318593944,0.0053608063582018,Likes
TikTok,#Education,Reel,Japan,1483481.0,353517.0,41615.0,11414.0,Low,0.2383023442834791,0.028052263561178,0.0076940655121299,Likes
Instagram,#Dance,Tweet,Germany,734933.0,421895.0,50675.0,12150.0,Medium,0.574059131920869,0.0689518636392705,0.0165321192544082,Likes
YouTube,#Fashion,Reel,Japan,4485712.0,464196.0,67958.0,45876.0,High,0.1034832374436878,0.0151498803311492,0.0102271389692427,Likes
Twitter,#Comedy,Shorts,UK,1165962.0,105888.0,48384.0,47511.0,High,0.0908159957185568,0.0414970642267929,0.0407483262747842,Likes
Twitter,#Gaming,Tweet,India,791211.0,251591.0,9900.0,36509.0,High,0.3179821817441871,0.0125124650693683,0.0461431906280372,Likes
YouTube,#Dance,Post,UK,755921.0,275570.0,36739.0,37643.0,High,0.3645486763828495,0.0486016395893221,0.0497975317526566,Likes
Instagram,#Fitness,Tweet,India,1966067.0,136472.0,63614.0,18304.0,Medium,0.0694137076712034,0.0323559675229786,0.0093099573920929,Likes
Twitter,#Fashion,Tweet,Germany,3275624.0,455318.0,72364.0,39134.0,Medium,0.1390019123073954,0.0220916686408452,0.0119470366562218,Likes
Twitter,#Comedy,Live Stream,India,4914869.0,200375.0,2393.0,37178.0,Medium,0.0407691435926369,0.0004868898845523,0.0075643928658118,Likes
Twitter,#Music,Tweet,Japan,694970.0,180020.0,88660.0,5645.0,High,0.2590327640042016,0.1275738521087241,0.0081226527763788,Likes
YouTube,#Comedy,Tweet,Australia,2507996.0,317525.0,50404.0,25462.0,High,0.1266050663557677,0.0200973207293791,0.0101523287915929,Likes
Twitter,#Dance,Reel,USA,2122512.0,277831.0,95870.0,1487.0,High,0.1308972575891208,0.0451681780833276,0.0007005849672463,Likes
Twitter,#Dance,Reel,USA,4445772.0,159466.0,75212.0,24528.0,Low,0.0358691358891099,0.016917646698931,0.0055171520266896,Likes
TikTok,#Challenge,Post,Germany,1035819.0,94853.0,68842.0,31836.0,Low,0.0915729485556839,0.0664614184524516,0.030735099472012,Likes
Twitter,#Comedy,Tweet,USA,424447.0,50456.0,76836.0,13951.0,High,0.1188746769325734,0.1810261351829557,0.0328686502672889,Shares
TikTok,#Gaming,Shorts,Germany,3949831.0,495150.0,7915.0,2858.0,High,0.1253597938747252,0.0020038832041168,0.0007235752618276,Likes
TikTok,#Fitness,Live Stream,India,4820393.0,44861.0,86973.0,46410.0,Medium,0.0093065026025886,0.0180427197533479,0.0096278456963986,Shares
Instagram,#Comedy,Reel,Germany,1853392.0,232747.0,87334.0,27858.0,Medium,0.1255789385084213,0.0471211702651139,0.015030819168314,Likes
Twitter,#Challenge,Live Stream,Germany,4700334.0,65555.0,32126.0,13215.0,High,0.0139468812216323,0.006834833439496,0.0028115023315364,Likes
TikTok,#Education,Video,Brazil,4412697.0,108323.0,25130.0,6295.0,High,0.0245480258445118,0.0056949298807509,0.0014265652049075,Likes
Instagram,#Education,Live Stream,Brazil,340950.0,127995.0,30856.0,14353.0,High,0.3754069511658601,0.0905000733245343,0.0420970816835313,Likes
TikTok,#Tech,Tweet,Japan,3763770.0,75074.0,87283.0,26590.0,Medium,0.0199464898227043,0.0231903118415843,0.0070647249964795,Shares
Twitter,#Viral,Live Stream,Australia,4250412.0,138828.0,47483.0,35614.0,High,0.0326622454482059,0.0111713876207765,0.0083789524403751,Likes
Twitter,#Tech,Reel,UK,1722013.0,357734.0,70729.0,37238.0,High,0.207741753401397,0.0410734413735552,0.0216246915673691,Likes
Twitter,#Comedy,Video,Brazil,1359747.0,471796.0,85070.0,14073.0,High,0.3469733707814763,0.0625631091666317,0.0103497194698719,Likes
YouTube,#Comedy,Tweet,Germany,3205182.0,109645.0,57308.0,13223.0,Medium,0.0342086658417525,0.0178797959055055,0.0041255067574945,Likes
Instagram,#Education,Video,India,1333000.0,426321.0,26174.0,27048.0,Medium,0.3198207051762941,0.019635408852213,0.020291072768192,Likes
Instagram,#Challenge,Post,UK,543708.0,19494.0,13359.0,8753.0,Low,0.0358538038800238,0.0245701736961751,0.0160987147513003,Likes
TikTok,#Fitness,Shorts,Australia,2337694.0,429342.0,49196.0,28304.0,Medium,0.183660479087511,0.0210446705171848,0.0121076582307179,Likes
TikTok,#Comedy,Shorts,Brazil,1423060.0,44643.0,79715.0,20950.0,High,0.031371129818841,0.056016612089441,0.0147217966916363,Shares
TikTok,#Education,Tweet,Japan,2243003.0,67157.0,46609.0,10189.0,High,0.0299406643682598,0.020779731458228,0.0045425708302663,Likes
YouTube,#Comedy,Post,India,567506.0,90799.0,30845.0,11229.0,Medium,0.1599965462920216,0.0543518482623972,0.019786574943701,Likes
YouTube,#Music,Post,Japan,1345248.0,10364.0,16629.0,34324.0,Medium,0.0077041556649777,0.0123612895168771,0.0255149979780679,Comments
Instagram,#Dance,Video,Canada,567122.0,489613.0,6414.0,13429.0,Low,0.8633292307475288,0.0113097358240378,0.0236792083537581,Likes
Twitter,#Fitness,Video,UK,4719001.0,143216.0,93614.0,38476.0,Low,0.0303487962812468,0.0198376732702535,0.0081534206074548,Likes
TikTok,#Gaming,Tweet,UK,1357286.0,485410.0,96395.0,177.0,High,0.3576328054662024,0.071020403953183,0.0001304072980934,Likes
Twitter,#Fashion,Tweet,India,2298278.0,202870.0,25710.0,3153.0,Low,0.0882704355173743,0.0111866362554921,0.0013718966983106,Likes
YouTube,#Fashion,Post,Brazil,2824208.0,151603.0,30104.0,8914.0,High,0.0536798281146431,0.0106592715550695,0.0031562831066267,Likes
Twitter,#Gaming,Tweet,Germany,2517906.0,254149.0,3970.0,17586.0,Medium,0.1009366513285245,0.0015767069938274,0.0069843751116999,Likes
TikTok,#Challenge,Tweet,Japan,1070510.0,29674.0,53802.0,4514.0,High,0.0277194981831089,0.0502582881056692,0.0042166817685028,Shares
TikTok,#Comedy,Tweet,UK,3369227.0,130484.0,70848.0,12010.0,Medium,0.0387281711799175,0.0210279687299193,0.0035646158599583,Likes
TikTok,#Fitness,Video,USA,2580238.0,118495.0,10621.0,34440.0,Medium,0.0459240581682775,0.004116286947173,0.0133476059185237,Likes
TikTok,#Comedy,Live Stream,Japan,1094116.0,301730.0,23651.0,29582.0,High,0.2757751463281773,0.0216165379173689,0.0270373525293478,Likes
YouTube,#Music,Reel,UK,3107277.0,201634.0,7994.0,4367.0,High,0.064890899652654,0.0025726705407982,0.0014054105894003,Likes
Instagram,#Tech,Video,Canada,3502729.0,423463.0,33243.0,17585.0,Medium,0.1208951648842945,0.009490600043566,0.0050203712590954,Likes
YouTube,#Tech,Tweet,Brazil,3073848.0,306268.0,94923.0,45513.0,Medium,0.0996366768948887,0.0308808373088064,0.0148065226387251,Likes
TikTok,#Comedy,Tweet,Japan,2092377.0,158177.0,72216.0,47525.0,High,0.0755967973266767,0.0345138567284958,0.0227134020303224,Likes
YouTube,#Education,Post,USA,4530257.0,474798.0,91950.0,40024.0,High,0.1048059745837819,0.0202968617453711,0.0088348188634772,Likes
TikTok,#Tech,Live Stream,Japan,4297874.0,462449.0,15517.0,44021.0,Medium,0.1075994782536668,0.003610389694998,0.010242505945963,Likes
TikTok,#Comedy,Post,Australia,2847461.0,439633.0,17966.0,47276.0,Medium,0.1543947397348023,0.006309480621508,0.0166028612858964,Likes
Instagram,#Viral,Video,Canada,4096574.0,225112.0,53015.0,15291.0,Low,0.0549512836824136,0.0129413016828208,0.0037326312181837,Likes
Twitter,#Fitness,Reel,Brazil,3708615.0,239914.0,45200.0,8352.0,Low,0.0646909965040857,0.0121878383169997,0.0022520536642385,Likes
TikTok,#Music,Reel,India,4047898.0,375210.0,72728.0,40390.0,Medium,0.0926925530238163,0.0179668558842144,0.0099780182208148,Likes
Twitter,#Comedy,Reel,Brazil,2676484.0,97672.0,26461.0,49856.0,High,0.0364926523005555,0.0098864779314952,0.0186274231417038,Likes
Instagram,#Education,Video,Canada,961039.0,320162.0,73066.0,32.0,Low,0.3331415270348029,0.0760281320529135,3.3297295947406924e-05,Likes
Twitter,#Fashion,Tweet,Canada,3806052.0,336179.0,69578.0,32549.0,Medium,0.0883274847532298,0.0182808852848043,0.008551906279788,Likes
TikTok,#Viral,Tweet,Australia,2277888.0,10022.0,63720.0,49788.0,Low,0.0043996895369746,0.0279732805124747,0.0218570886716115,Shares
Instagram,#Viral,Tweet,UK,3850711.0,419814.0,14656.0,45277.0,Low,0.1090224636437271,0.0038060503631666,0.0117580883114832,Likes
Twitter,#Tech,Shorts,Germany,1675122.0,177756.0,68407.0,36886.0,Medium,0.1061152560828405,0.0408370256017173,0.0220198887006438,Likes
Twitter,#Challenge,Shorts,Australia,2902262.0,99211.0,30845.0,37170.0,Medium,0.0341840261148028,0.0106279171211971,0.0128072517229664,Likes
YouTube,#Challenge,Post,Brazil,1670715.0,304208.0,67487.0,36984.0,High,0.1820825215551425,0.0403940827729445,0.0221366301254253,Likes
YouTube,#Fitness,Tweet,Brazil,3577708.0,6650.0,74312.0,12776.0,Low,0.0018587319032184,0.020770839878492,0.0035710013226344,Shares
Twitter,#Comedy,Post,Australia,4157406.0,52815.0,89361.0,25431.0,Medium,0.0127038350355967,0.0214944126217165,0.0061170354783728,Shares
TikTok,#Comedy,Post,Brazil,4955860.0,204064.0,19359.0,46500.0,Medium,0.0411763044153789,0.0039062846811653,0.0093828316376975,Likes
TikTok,#Tech,Post,USA,3562055.0,211324.0,22318.0,48831.0,Low,0.0593264281433049,0.0062654843903308,0.0137086597483755,Likes
YouTube,#Fashion,Post,Canada,4443444.0,329468.0,67869.0,13843.0,Medium,0.0741469904875587,0.0152739631691093,0.0031153762711986,Likes
TikTok,#Comedy,Video,UK,377149.0,207589.0,13408.0,15058.0,High,0.5504164136720501,0.0355509361021771,0.039925864843868,Likes
YouTube,#Tech,Live Stream,USA,2711504.0,428947.0,52195.0,4775.0,High,0.1581952303961196,0.0192494645038325,0.0017610152889318,Likes
YouTube,#Challenge,Live Stream,Australia,429918.0,121461.0,7858.0,29359.0,Low,0.282521318018785,0.0182779041584674,0.0682897668857782,Likes
YouTube,#Gaming,Live Stream,Germany,4023574.0,127139.0,4948.0,42147.0,Medium,0.031598524098227,0.0012297524539128,0.0104750154961733,Likes
TikTok,#Gaming,Tweet,Brazil,3106083.0,104414.0,65393.0,39972.0,High,0.0336159722711852,0.0210532043090928,0.0128689413644129,Likes
Instagram,#Tech,Post,Brazil,3573199.0,332761.0,15013.0,41115.0,Low,0.0931269151256339,0.0042015572040628,0.0115064959998029,Likes
YouTube,#Education,Post,Brazil,1772657.0,333017.0,23933.0,28501.0,Low,0.1878631906793023,0.0135012018681561,0.016078124532834,Likes
YouTube,#Gaming,Post,UK,3559212.0,54955.0,38056.0,8025.0,High,0.015440215418469,0.0106922543529298,0.0022547125599711,Likes
TikTok,#Education,Live Stream,Germany,147632.0,19332.0,644.0,49459.0,Low,0.1309472201148802,0.0043621978974748,0.3350154438062209,Comments
TikTok,#Dance,Video,Germany,4133077.0,402734.0,72073.0,18629.0,Medium,0.0974416881175937,0.0174380975723413,0.0045072956540611,Likes
Twitter,#Challenge,Shorts,India,3128393.0,105546.0,30995.0,41182.0,Medium,0.0337380885329944,0.009907642677886,0.0131639471127828,Likes
Instagram,#Music,Tweet,Australia,1568970.0,253002.0,46733.0,33534.0,Medium,0.1612535612535612,0.0297857830296309,0.0213732576148683,Likes
TikTok,#Fitness,Video,Germany,2014353.0,461968.0,86514.0,36689.0,High,0.2293381547325617,0.0429487780940083,0.018213788745071,Likes
Instagram,#Dance,Tweet,UK,2177286.0,201616.0,27274.0,22357.0,High,0.0925996860311415,0.0125266042219533,0.0102682881348614,Likes
TikTok,#Viral,Tweet,Germany,4338397.0,139678.0,73551.0,14788.0,Medium,0.0321957626284547,0.0169534968791468,0.0034086322667104,Likes
Instagram,#Gaming,Video,India,4659521.0,103924.0,29063.0,38288.0,Medium,0.0223035801319491,0.0062373364129059,0.0082171536516307,Likes
YouTube,#Challenge,Tweet,Australia,2893640.0,20284.0,70366.0,14181.0,High,0.0070098560982015,0.0243174686553959,0.0049007478470023,Shares
TikTok,#Comedy,Post,Germany,2815469.0,426113.0,93461.0,42629.0,Medium,0.1513470757447516,0.0331955350955737,0.0151409942712919,Likes
Instagram,#Viral,Tweet,USA,3031527.0,384860.0,45831.0,37574.0,High,0.1269525226065939,0.0151181236386811,0.0123944137723332,Likes
Instagram,#Challenge,Tweet,Germany,4655360.0,225104.0,99715.0,47565.0,Low,0.0483537255980203,0.021419396136926,0.0102172549491339,Likes
YouTube,#Viral,Post,Australia,1850613.0,125819.0,12927.0,41305.0,Medium,0.0679877424399374,0.0069852529945482,0.0223196313870052,Likes
TikTok,#Gaming,Tweet,Germany,2210593.0,351628.0,3482.0,3706.0,High,0.1590650110626424,0.0015751429593778,0.0016764732359145,Likes
Twitter,#Education,Tweet,Canada,2511011.0,219874.0,52071.0,723.0,High,0.0875639334116815,0.0207370656679719,0.0002879318330345,Likes
Twitter,#Comedy,Reel,USA,4904231.0,448526.0,39996.0,15900.0,Medium,0.0914569480923716,0.0081554070352721,0.0032420985063713,Likes
YouTube,#Tech,Tweet,Japan,630739.0,396267.0,48676.0,22034.0,Low,0.6282582811590848,0.0771729669482939,0.0349336254774161,Likes
TikTok,#Gaming,Tweet,India,1572385.0,2798.0,3479.0,39467.0,Low,0.0017794624090156,0.0022125624449482,0.0251000868108001,Comments
Instagram,#Dance,Shorts,USA,871802.0,491525.0,45339.0,23004.0,Medium,0.5638034783127361,0.0520060747738592,0.0263867254261862,Likes
